47	SYSTEM	(BEGIN TAPE)	0
48	HILLARY CLINTON	When we pull together, we do the biggest things in the world.	0
49	HILLARY CLINTON	So when some say we can solve America's problems by building walls, banning people based on their religion, and turning against each other, well, this is New York.	0
50	HILLARY CLINTON	And we know better.	0
51	SYSTEM	(END TAPE)	0
52	CHUCK TODD	Secretary Clinton, is that an ad, have you moved on?	0
53	CHUCK TODD	Are we going to view this ad as the first one of the general election?	0
54	CHUCK TODD	It's pretty clear you're targeting Donald Trump.	0
55	HILLARY CLINTON	Well, certainly I haven't moved on.	0
56	HILLARY CLINTON	I know that I still have work to do to win the nomination, and I'm going to keep reaching out to every voter, everywhere in these remaining contests.	0
57	HILLARY CLINTON	But I also think it's important to draw some pretty clear lines between what I think most Americans, and certainly what I know most New Yorkers believe about who we are as a people, what the values of our country are, against some of what we're hearing from the other side.	0
58	HILLARY CLINTON	And, you know, it's both Donald Trump, as we are well aware, but also Ted Cruz.	0
59	HILLARY CLINTON	I know he made a critical comment about New York values some months back.	0
60	HILLARY CLINTON	So I want to really hold up the importance of New York and what we stand for.	0
61	HILLARY CLINTON	And, you know, we are a state that represents the diversity of America, the role that immigrants have played over the centuries in building-- our nation.	0
62	HILLARY CLINTON	And the Statue of Liberty stands in the harbor.	0
63	HILLARY CLINTON	So I wanted to start out with a very clear message about our values and--	0
64	CHUCK TODD	Well, in and--	0
65	HILLARY CLINTON	--why I think it's important we stand up for them.	0
66	CHUCK TODD	In that ad, though, you do include footage, that awful footage, of a Trump supporter coldcocking, essentially, a protester at his rally.	0
67	CHUCK TODD	Why amplify that image?	0
68	HILLARY CLINTON	Because I was horrified by it, Chuck, and I think most Americans were horrified by it.	0
69	HILLARY CLINTON	When you, as I've said before about Donald Trump's appearances, his rhetoric, his demagoguery, when you incite violence, you are acting like a political arsonist.	0
70	HILLARY CLINTON	And I want people to understand there's a very different way of working towards our common ground that we have to seek and find in order to move our country forward.	0
71	HILLARY CLINTON	We may have differences, of course we do.	0
72	HILLARY CLINTON	But we don't condone violence.	0
73	HILLARY CLINTON	We don't say we'll pay the legal fees of people who punch other Americans, who are protesting, attending an event.	0
74	HILLARY CLINTON	That is just not appropriate behavior when you're running for president.	0
75	CHUCK TODD	You know, also this week you were pretty tough on Donald Trump on one of his positions on abortion.	0
76	CHUCK TODD	He had five different positions that we've counted up this week on abortion.	0
77	CHUCK TODD	I want to ask you, what is yours?	0
78	CHUCK TODD	Give me your straightforward position on the issue of abortion.	0
79	HILLARY CLINTON	My position is in line with Roe v. Wade, that women have a constitutional right to make these most intimate and personal and difficult decisions based on their conscience, their faith, their family, their doctor and that it is something that really goes to the core of privacy.	0
80	HILLARY CLINTON	And I want to maintain that constitutional protection under Roe v. Wade.	0
81	HILLARY CLINTON	As you know, there is room for reasonable kinds of restrictions.	0
82	HILLARY CLINTON	After a certain point in time, I think the life, the health of the mother are clear.	0
83	HILLARY CLINTON	And those should be included even as one moves on in that pregnancy.	0
84	CHUCK TODD	When or if--	0
85	HILLARY CLINTON	So I've had the same position for many years.	0
86	CHUCK TODD	When, or if, does an unborn child have constitutional rights?	0
87	HILLARY CLINTON	Well, under our laws currently, that is not something that exists.	0
88	HILLARY CLINTON	The unborn person doesn't have constitutional rights.	0
89	HILLARY CLINTON	Now, that doesn't mean that we don't do everything we possibly can, in the vast majority of instances to, you know, help a mother who is carrying a child and wants to make sure that child will be healthy, to have appropriate medical support.	0
90	HILLARY CLINTON	It doesn't mean that you don't do everything possible to try to fulfill your obligations.	0
91	HILLARY CLINTON	But it does not include sacrificing the woman's right to make decisions.	0
92	HILLARY CLINTON	And I think that's an important distinction, that under Roe v. Wade we've had enshrined under our Constitution.	0
93	CHUCK TODD	You had said you think there is room for some restrictions.	0
94	CHUCK TODD	So is it fair to say that women don't always have a full right to choose?	0
95	HILLARY CLINTON	Well, under Roe v. Wade that is the law.	0
96	HILLARY CLINTON	And as I said, I support the reasoning and the outcome in Roe v. Wade.	0
97	HILLARY CLINTON	So in the third trimester of pregnancy, there is room for looking at the life and the health of the mother.	0
98	HILLARY CLINTON	Now, most people, not all Republicans, not all conservatives even agree with the life of the mother.	0
99	HILLARY CLINTON	But most do.	0
100	HILLARY CLINTON	Where the distinction comes in is the health of the mother.	0
101	HILLARY CLINTON	And when you have candidates running for president who say that there should be no exceptions, not for rape, not for incest, not for health, then I think you've gotten pretty extreme.	0
102	HILLARY CLINTON	And my view has always been this is a choice.	0
103	HILLARY CLINTON	It is not a mandate.	0
104	HILLARY CLINTON	You know, I have traveled all over the world.	0
105	HILLARY CLINTON	I have seen what happens when governments make these decisions, whether it was forced sterilization, forced abortion in China, or force childbearing in communist Romania.	0
106	HILLARY CLINTON	So I don't think that we should be allowing the government to make decisions that really properly belong to the individual.	0
107	CHUCK TODD	Let me move to the primary campaign.	0
108	CHUCK TODD	Let me play this clip that got a lot of air time over the last few days, here it is.	0
109	SYSTEM	(BEGIN TAPE)	0
110	GREENPEACE ACTIVIST	Will you act on your word to reject fossil fuel money in the future in your campaign?	0
111	HILLARY CLINTON	I do not have--I have money from people who work for fossil fuel companies.	0
112	HILLARY CLINTON	I am so sick--I am so sick of the Sanders campaign lying about me.	0
113	HILLARY CLINTON	I’m sick of it.	0
114	SYSTEM	(END TAPE)	0
115	CHUCK TODD	Madame Secretary, I know you couldn't see the clip, but you probably heard it.	0
116	CHUCK TODD	You were caught saying, "I am so sick of the Sanders campaign lying about my record."	0
117	CHUCK TODD	What are they lying about?	0
118	HILLARY CLINTON	Well, let me first say that, you know, I'm used to criticism.	0
119	HILLARY CLINTON	I've been taking it for a very long time.	0
120	HILLARY CLINTON	But I care passionately about climate change.	0
121	HILLARY CLINTON	And I have been working to try to move us away from fossil fuels for many years.	0
122	HILLARY CLINTON	When I was in the Senate, I introduced legislation to take away the subsidies.	0
123	HILLARY CLINTON	I voted against Dick Cheney's energy bill in 2005.	0
124	HILLARY CLINTON	And I could go on and on.	0
125	HILLARY CLINTON	When I got to be secretary of state, I was at the original meeting in 2009 with President Obama, where we were trying to convince China and India and others to come on board with accepting some restrictions that would lead to what finally occurred with the Paris agreement.	0
126	HILLARY CLINTON	So when people make these kinds of claims, which now I think I have been debunked; actually The Washington Post said three Pinocchios, The New York Times also analyzed it, and other independent analysts have said that they are misrepresenting my record.	0
127	HILLARY CLINTON	I'm just not going to, I feel sorry sometimes for the young people who, you know, believe this.	0
128	HILLARY CLINTON	They don't do their own research.	0
129	HILLARY CLINTON	And I'm glad that we now can point to reliable, independent analysis to say, "No, it's just not true."	0
130	CHUCK TODD	Do you believe that he's been lying about other parts of your record, or just this instance when you said that?	0
131	HILLARY CLINTON	Well, I'm not, you know, I'm not going to go into that.	0
132	HILLARY CLINTON	I think that we've tried to run a campaign on the issues.	0
133	HILLARY CLINTON	I'm going to keep talking about the issues.	0
134	HILLARY CLINTON	I was up in Syracuse yesterday talking about my new manufacturing plan, bring manufacturing back to America, let's make it in America.	0
135	HILLARY CLINTON	That's what I think the American people are interested in hearing.	0
136	HILLARY CLINTON	And I'm going to keep doing what I've been doing in this campaign, which is to, you know, draw the contrast, but stay on the issues.	0
137	CHUCK TODD	Well, Senator Sanders had something to say about you today actually, campaigning in Wisconsin, and your paid speeches.	0
138	CHUCK TODD	I'm going to play you the sound and get you to react.	0
139	SYSTEM	(BEGIN TAPE)	0
140	BERNIE SANDERS	Why else would they pay you $250,000?	0
141	BERNIE SANDERS	It must be a speech written in Shakespearean prose.	0
142	BERNIE SANDERS	And if it is such an unbelievably great speech, I think the Secretary should share that speech with rest of us.	0
143	SYSTEM	(END TAPE)	0
144	CHUCK TODD	I guess it's a backhanded compliment, comparing you to William Shakespeare.	0
145	CHUCK TODD	But let me ask you this, you have said you would release the transcripts of these speeches when all of the other candidates have done.	0
146	CHUCK TODD	Bernie Sanders is the only candidate in the Democratic race, and he says he's released all of his transcripts because he didn't give any of these paid speeches.	0
147	CHUCK TODD	What say you?	0
148	HILLARY CLINTON	Well, what I have said before, I will say again.	0
149	HILLARY CLINTON	I've heard him say that.	0
150	HILLARY CLINTON	And you know, look, I think what he's trying to imply, and I know his campaign tries to imply this, is undermining or, again, misrepresenting my record when it comes to being tough on Wall Street.	0
151	HILLARY CLINTON	I have a record, Chuck.	0
152	HILLARY CLINTON	It is out there in the public.	0
153	HILLARY CLINTON	And I'm the only candidate in the Democratic primary, or actually on either side, who Wall Street financiers and hedge fund managers are actually running ads against.	1
154	HILLARY CLINTON	So I find this, again, a kind of, you know, circuitous way to raise questions about my record.	0
155	HILLARY CLINTON	But I'm very proud of the fact that I have the most comprehensive approach towards taking on the problems that exist in the economy.	0
156	HILLARY CLINTON	I don't just talk about breaking up the banks, because we now have the authority, thanks to President Obama, under Dodd-Frank.	0
157	HILLARY CLINTON	I talk about taking the other risks on, like the hedge funds and everybody else.	0
158	CHUCK TODD	But this gets to something else I think he's getting at, secrecy.	0
159	CHUCK TODD	And the Milwaukee Journal Sentinel had a tough editorial against you this week.	0
160	CHUCK TODD	It said this of your candidacy: "Her horrible track record on transparency raises serious questions for open government under a Clinton administration--so serious, we believe they may disqualify her from public office.	0
161	CHUCK TODD	Regardless of Clinton's excuses, the only believable reason for the private server in her basement was to keep her emails out of the public eye by willfully avoiding Freedom of Information laws ... We encourage voters to think long and hard about the record when choosing the next president.	0
162	CHUCK TODD	This issue of secrecy, or the accusation that you're secretive, has followed you for quite some time.	0
163	CHUCK TODD	Is there any way you think you can at least convince Wisconsin voters that that's not the case?	0
164	HILLARY CLINTON	Well, it's just a wrong set of assertions and conclusions.	0
165	HILLARY CLINTON	And as you may know, I've received the vast majority of newspaper endorsements.	0
166	HILLARY CLINTON	They all have the same information.	0
167	HILLARY CLINTON	They have all analyzed it.	0
168	HILLARY CLINTON	A lot of them have conducted interviews.	0
169	HILLARY CLINTON	So let me just say again, I sent emails to government employees on their government accounts.	0
170	HILLARY CLINTON	I had every reason to believe they were in the government system.	0
171	HILLARY CLINTON	It was a matter of convenience.	0
172	HILLARY CLINTON	I've said repeatedly, it was not the best choice.	0
173	HILLARY CLINTON	It was a mistake.	0
174	HILLARY CLINTON	But I think that anybody who's actually looked at this has concluded that I have now put out all of my emails.	1
175	HILLARY CLINTON	Go and ask others for their emails.	0
176	HILLARY CLINTON	Ask everybody else who's in public office.	0
177	HILLARY CLINTON	I'm the one who's done it, and I did it because I thought it was the right thing to do.	0
178	CHUCK TODD	Has the FBI reached out to you yet for an interview?	0
179	HILLARY CLINTON	No, no, they haven't.	0
180	HILLARY CLINTON	But, you know, back in August, we made clear that I'm happy to answer any questions that anybody might have.	0
181	HILLARY CLINTON	And I stand by that.	0
182	CHUCK TODD	Are you concerned that this isn't going to wrap up before the convention?	0
183	HILLARY CLINTON	No, I'm not.	0
184	HILLARY CLINTON	Because I don't think anything inappropriate was done.	0
185	HILLARY CLINTON	And so I have to let them decide how to resolve their security inquiry, but I'm not at all worried about it.	0
186	CHUCK TODD	All right, before I let you go, last week on this show Senator Sanders said he wanted to debate in New York.	0
187	CHUCK TODD	I know you guys have been having a debate over debates over debates over debates.	0
188	CHUCK TODD	Are you going to debate in New York, and when are you going to debate?	0
189	HILLARY CLINTON	Well, I'm confident we will.	0
190	HILLARY CLINTON	Our campaigns are trying to reach an agreement about that.	0
191	HILLARY CLINTON	We've offered dates, and we've done it over the last several weeks.	0
192	HILLARY CLINTON	So, you know, we've been trying to figure out when we could do this.	0
193	HILLARY CLINTON	But there's a lot to talk about.	0
194	HILLARY CLINTON	And since the last debate, we've had terrorist attacks in Brussels, Pakistan, and elsewhere--	0
195	CHUCK TODD	You think there's got to be another debate.	0
196	CHUCK TODD	You think there almost has to be.	0
197	HILLARY CLINTON	I want--Look, I'm confident that there will be.	0
198	HILLARY CLINTON	But I'm not the one negotiating it, that's going on between our campaigns.	0
199	HILLARY CLINTON	And I do know my campaign has been really trying to get a time that Senators Sanders' campaign would agree with.	0
200	CHUCK TODD	All right, he's proposed Sunday evening, April 17th.	0
201	CHUCK TODD	Are you in?	0
202	HILLARY CLINTON	I'm not negotiating, Chuck.	0
203	HILLARY CLINTON	That's not, you know, we've proposed Thursday, the 14th, which gives people more time to digest what happens in the debate.	0
204	HILLARY CLINTON	Is he in?	0
205	CHUCK TODD	All right, well, we will ask him when we get the chance.	0
206	CHUCK TODD	Secretary Clinton, I will leave it there.	0
207	CHUCK TODD	From Milwaukee, stay safe on the campaign trail, we'll see you soon.	0
208	HILLARY CLINTON	Thanks a lot, good to talk to you.	0
209	HILLARY CLINTON	Take care.	0
210	CHUCK TODD	You got it, bye now.	0
211	SYSTEM	(END TAPE)	0
212	CHUCK TODD	And when we come back, the Republican race and more on the worst week yet for the candidacy and candidate of Donald Trump.	0
213	SYSTEM	(BEGIN TAPE)	0
214	DONALD TRUMP	I'm not taking--	0
215	CHRIS MATTHEWS	Just say it.	0
216	CHRIS MATTHEWS	“I’m never using nuclear weapon in Europe."	0
217	DONALD TRUMP	I am not taking cards off the table.	0
218	SYSTEM	(END TAPE)	0
219	CHUCK TODD	From loose talk about nukes to multiple positions on abortion, why Donald Trump looks a little less like a sure thing today.	0
220	CHUCK TODD	* * *COMMERCIAL BREAK* * *	0
221	CHUCK TODD	Welcome back.	0
222	CHUCK TODD	Let's now turn to the Republican race and Tuesday's Wisconsin primary.	0
223	CHUCK TODD	Wisconsin has become sort of a New Hampshire part two.	0
224	CHUCK TODD	The rare primary that stands alone on the calendar, and that may be as much about momentum as it is about actual delegates.	0
225	CHUCK TODD	And it comes after a week that saw Trump's poll numbers fall and Republican criticism rise.	0
226	CHUCK TODD	Not the least because Trump wound up explaining himself on abortion again and again and again and again.	0
227	SYSTEM	(BEGIN TAPE)	0
228	DONALD TRUMP	Very, very tough.	0
229	DONALD TRUMP	I'm not sure which is worse, dealing with the party people or dealing with the press.	0
230	CHUCK TODD	Donald Trump is scrambling to regain momentum ahead of Tuesday's primary.	0
231	DONALD TRUMP	I just wanted to talk to the people of Wisconsin because there's so much misinformation that's being put out there about me.	0
232	CHUCK TODD	Yet again, backpedalling on abortion.	0
233	DONALD TRUMP	As of this moment, the laws are set.	0
234	DONALD TRUMP	And I think we have to leave it that way.	0
235	CHUCK TODD	In a statement, Trump's campaign tried to walk back the walk-back.	0
236	CHUCK TODD	Quote, "Mr. Trump gave an accurate account of the law as it is today and made clear it must stay that way now--until he is president.	0
237	CHUCK TODD	Then he will change the law through his judicial appointments and allow the states to protect the unborn."	0
238	CHUCK TODD	It's Trump's fifth position on abortion this week, beginning with these comments to Chris Matthews on Wednesday.	0
239	DONALD TRUMP	The answer is that there has to be some form of punishment.	0
240	CHRIS MATTHEWS	For the woman?	0
241	DONALD TRUMP	Yeah.	0
242	DONALD TRUMP	There has to be some form.	0
243	CHUCK TODD	From the day in June when Trump launched his campaign and disparaged Mexican immigrants--	0
244	DONALD TRUMP	They're bringing drugs, they're bringing crime, they're rapists, and some, I assume, are good people.	0
245	CHUCK TODD	Trump's slash-and-burn version of straight talk has been the hallmark of his campaign.	0
246	CHUCK TODD	In July, on John McCain.	0
247	DONALD TRUMP	He's a war hero because he was captured.	0
248	DONALD TRUMP	I like people that weren't captured, okay?	0
249	CHUCK TODD	In August, on Fox host Megyn Kelly.	0
250	DONALD TRUMP	There was blood coming out of her eyes.	0
251	DONALD TRUMP	Blood coming out of her wherever.	0
252	CHUCK TODD	And in September on Carly Fiorina, "Look at that face."	0
253	CHUCK TODD	Trump said he was referring to Fiorina's persona.	0
254	CHUCK TODD	Trump has survived each episode, and all those that followed.	0
255	DONALD TRUMP	Thousands and thousands of people were cheering as that building was coming down.	0
256	DONALD TRUMP	A total and complete shutdown of Muslims entering the United States.	0
257	DONALD TRUMP	Just so you understand, I don't know anything about David Duke, okay?	0
258	DONALD TRUMP	Don't tell me it doesn't work.	0
259	DONALD TRUMP	Torture works, okay, folks?	0
260	DONALD TRUMP	I think Islam hates us.	0
261	CHRIS MATTHEWS	But I want you to say it, "I'll never use a nuclear weapon in Europe."	0
262	DONALD TRUMP	I am not taking cards off the table.	0
263	CHUCK TODD	But can Trump go too far?	0
264	CHUCK TODD	Even supporters believe some of his statements are embarrassing.	0
265	ANN COULTER	Do you realize our candidate is mental?	0
266	ANN COULTER	It's like constantly having to bail out your 16-year-old son from prison.	0
267	CHUCK TODD	Though Trump's blunt talk has attracted many supporters to his campaign--	0
268	MALE TRUMP SUPPORTER	He's who he is.	0
269	MALE TRUMP SUPPORTER	He isn't a fake.	0
270	CHUCK TODD	Sixty-eight percent of suburban voters, 70 percent of women and 77 percent of Hispanics now view Trump unfavorably.	0
271	CHUCK TODD	Still, many Republican leaders fear it's too late to stop Trump and are preparing to enter the general election with a wounded nominee.	0
272	SYSTEM	(END TAPE)	0
273	CHUCK TODD	I'm joined now by Reince Priebus.	0
274	CHUCK TODD	He's chairman of the Republican National Committee.	0
275	CHUCK TODD	Mr. Chairman, welcome back to Meet the Press, sir.	0
276	REINCE PRIEBUS	Good morning, Chuck.	0
277	CHUCK TODD	You know, a month ago, you said when asked about the idea of an open convention, you said this: "It's ... very early to have this conversation.	0
278	CHUCK TODD	I think that in a month, if we're sitting in a situation where candidates are tied, then I think in a month you start looking at those possibilities.	0
279	CHUCK TODD	But right now, we've got a long way to go."	0
280	CHUCK TODD	Well, that was a month ago.	0
281	CHUCK TODD	Here we are.	0
282	CHUCK TODD	Is it fair to start looking at these possibilities of an open and contested convention?	0
283	REINCE PRIEBUS	Well, it looks like I'm a pretty good prognosticator, Chuck.	0
284	REINCE PRIEBUS	Yeah, I think that it's quite possible.	0
285	REINCE PRIEBUS	Certainly Wisconsin's going to be important in that conversation.	0
286	REINCE PRIEBUS	And still, after Wisconsin, either way, we're going to have two candidates that could get to the 1,237, the majority of delegates before we get to Cleveland.	0
287	REINCE PRIEBUS	And our role at the RNC is going to be to be a fair arbitrator and be a party that respects the voice and the vote of the voters and the delegates.	0
288	CHUCK TODD	Well, it's interesting you say the voters and the delegates.	0
289	CHUCK TODD	Who does choose the nominee here?	0
290	CHUCK TODD	Is it Republican primary voters?	0
291	CHUCK TODD	Is it the Republicans, or is it the delegates?	0
292	REINCE PRIEBUS	If there's one interviewer that probably knows the rules better than anyone, it's you, Chuck.	0
293	REINCE PRIEBUS	But I'll answer the question anyway.	0
294	CHUCK TODD	Well, you know what I mean.	0
295	CHUCK TODD	But the principle of it.	0
296	CHUCK TODD	The principle.	0
297	REINCE PRIEBUS	Yeah, no, I understand.	0
298	CHUCK TODD	Is it the party's voters that are picking this nominee or the party's delegates, which is a different set of people?	0
299	REINCE PRIEBUS	The nomination is won on the floor in Cleveland by the majority of delegates that get empowered and by the vote of the people.	0
300	REINCE PRIEBUS	So the voters in these states, their votes end up causing delegates to be bound to candidates, and those delegates will have to vote for those candidates on the floor.	0
301	REINCE PRIEBUS	There's no way around it.	0
302	REINCE PRIEBUS	If a delegate is bound to a candidate, even if that delegate decides later, "I don't care, I'm not voting for that person," the secretary at the convention will read the roll as if that delegate voted for the person that they're bound to, period.	0
303	CHUCK TODD	You know, one of the things that I think has been a misconception is that somehow, the rules of 2012 will apply to the 2016 election.	0
304	CHUCK TODD	And the reason this comes up is because there was a rule in 2012 that said if you didn't win a majority of delegates in eight states, you couldn't get your name put into nomination.	0
305	CHUCK TODD	What is the likelihood that that rule stays for 2016?	0
306	CHUCK TODD	Or are all the rules for how this election conducted going to get rewritten come July?	0
307	REINCE PRIEBUS	Well, I'm of course guessing here.	0
308	REINCE PRIEBUS	I don't have any power to change any rules, Chuck.	0
309	REINCE PRIEBUS	But I think it's probably unlikely that you see major changes.	0
310	REINCE PRIEBUS	But again, as you say, the 2012 rules were written by the 2012 delegates who were bound to Mitt Romney.	0
311	REINCE PRIEBUS	And so Mitt Romney's rules of 2012 will not be the rules that apply to the 2016 convention, which will be made largely of Trump and Cruz delegates.	0
312	REINCE PRIEBUS	And why would people want the Romney delegates' rules to apply to Cruz and Trump and Kasich?	0
313	REINCE PRIEBUS	It doesn't make any sense.	0
314	REINCE PRIEBUS	So the rules committee will come together.	0
315	REINCE PRIEBUS	Those delegates will get on these committees, they'll review the rules, and the 2016 rules will apply to the 2016 conventions.	0
316	CHUCK TODD	Is it fair, you know, the Trump campaign is not happy with what happened in Tennessee this weekend.	0
317	CHUCK TODD	It's a state primary he won, he still has the same amount of delegates that he won, 33, but he didn't get to choose the individuals, the state party did.	0
318	CHUCK TODD	And in fact, his senior advisor in his campaign told this to us, he said, "I've been told two of the delegates are truly Trump delegates.	0
319	CHUCK TODD	Five are pretend delegates."	0
320	CHUCK TODD	Meaning these are people that will be bound for two ballots, but don't plan on support him.	0
321	CHUCK TODD	Is that fair?	0
322	CHUCK TODD	Is that fair?	0
323	REINCE PRIEBUS	Well, first of all, the delegates, there's two parts of the process.	0
324	REINCE PRIEBUS	One is you've got to get the delegate allocation, meaning when you win the state, you're allocated a certain amount of delegates.	0
325	REINCE PRIEBUS	Donald Trump has 33 delegates in Tennessee.	0
326	REINCE PRIEBUS	And they're bound to Donald Trump, not just for one vote, but in Tennessee, they're actually bound for two votes.	0
327	REINCE PRIEBUS	And nothing can change that.	0
328	REINCE PRIEBUS	Now, the selection of delegates, who's in those seats is something that happens at the state party level and these campaigns have to have serious operations in the states, and they have to make sure that those people do their best job in getting their own, the people they want, to be in those seats.	0
329	REINCE PRIEBUS	So it doesn't just happen automatically.	0
330	REINCE PRIEBUS	It has to be done through work and preparation.	0
331	CHUCK TODD	Are you confident Donald Trump can win a general election?	0
332	REINCE PRIEBUS	Sure, I think all of our candidates can win a general election, especially when you look at Hillary Clinton--	0
333	CHUCK TODD	Is he your best candidate?	0
334	REINCE PRIEBUS	--who quite possibly could be indicted, and who knows.	0
335	REINCE PRIEBUS	They're the ones that could have an open convention, and Joe Biden could be the nominee of the Democratic party.	0
336	CHUCK TODD	But is Donald Trump your strongest candidate?	0
337	REINCE PRIEBUS	I don't know.	0
338	REINCE PRIEBUS	Listen, I don't worry about who is the strongest candidate.	0
339	REINCE PRIEBUS	Obviously, we have our own conversations here.	0
340	REINCE PRIEBUS	But the fact is that we're here, prepared to support whoever the eventual nominee is, with the biggest, best Republican National Committee that we've ever put together, Chuck.	0
341	CHUCK TODD	And one last question.	0
342	CHUCK TODD	Considering we're going to have an open convention, you have three candidates fighting for delegates and worried about who those people are.	0
343	CHUCK TODD	Should the RNC be in charge of the V.P.	0
344	CHUCK TODD	running mate vetting process, considering that everything is going to get scrambling.	0
345	CHUCK TODD	Have you offered to provide those services to the candidate?	0
346	REINCE PRIEBUS	You know, not particularly.	0
347	REINCE PRIEBUS	I mean, we certainly are equipped with our research team to do it.	0
348	REINCE PRIEBUS	But that's another interesting question.	0
349	REINCE PRIEBUS	Because the delegates choose the vice president as well.	0
350	REINCE PRIEBUS	And that's a subject no one's really talking about, is that that's another vote on the floor that the delegates choose.	0
351	REINCE PRIEBUS	And so while I'm sure, obviously, the choice of whoever the nominee is going to be important, it's still up for a vote of the delegates.	0
352	CHUCK TODD	Well, all that means is more reasons to watch what happens in Cleveland.	0
353	CHUCK TODD	Reince Priebus, chairman of the RNC, thanks for coming on the show, sir.	0
354	RICHARD "REINCE" PRIEBUS	Thanks.	0
355	CHUCK TODD	Appreciate it.	0
356	CHUCK TODD	Later in the broadcast, why many Republicans fear Donald Trump might not only lose the race for the White House, but could cost them their Senate majority as well.	0
357	CHUCK TODD	And our friends at S.N.L.	0
358	CHUCK TODD	had some funlast night with Trump saying a woman should be punished for having an abortion.	0
359	CHUCK TODD	Take a listen.	0
360	SYSTEM	(BEGIN TAPE)	0
361	MICHAEL CHE	You don't say that on TV.	0
362	MICHAEL CHE	Even if you're on Wheel of Fortune and the board says, "Women should be ‘unished,’ " don't say it.	0
363	SYSTEM	(END TAPE)	0
364	MICHAEL CHE	*** COMMERCIAL BREAK ***	0
365	CHUCK TODD	Welcome back.	0
366	CHUCK TODD	This Tuesday's Wisconsin primary could be one of the most influential of the campaign season.	0
367	CHUCK TODD	And it's not the first time the Badger State has been so important in presidential politics.	0
368	CHUCK TODD	In fact, ever wonder how we got into this whole presidential primary process in the first place?	0
369	CHUCK TODD	It's all thanks to Wisconsin, the very first state to come up with the idea of a presidential primary, which votes this Tuesday.	0
370	CHUCK TODD	But it wasn't until April, 1960, that the importance of the Wisconsin primary first came into play.	0
371	CHUCK TODD	In fact, here was Meet the Press that week.	0
372	CHUCK TODD	In fact, 56 years ago today, with moderator Ned Brooks.	0
